grid_id,area_name,latitude,longitude,population_density,avg_income,avg_bill_per_person,restaurant_star_rating,review_count,avg_review_score,same_cuisine_competitors_1km,other_cuisine_competitors_1km,office_density,nightlife_density,mall_proximity,college_proximity,parking_availability,public_transport_connectivity,restaurant_type,restaurant_style,location_score,lat_idx,lon_idx,grid_cell_id
G9033,Sarjapur Road,12.921270783139237,77.70302901885393,11026,76245.0,2903.0,4.29,56,4.44,22,36,73,58,4.18,3.7,38.42,9,Cafe,Cafe/Bistro,2.405741506447669e-07,22,37,22_37
G9034,Sarjapur Road,12.933285253955578,77.70472145543647,10406,127520.0,2794.0,3.94,87,3.91,22,14,191,17,3.64,1.81,64.2,8,Mexican,Cafe/Bistro,4.461467922933142e-07,25,37,25_37
G9035,Sarjapur Road,12.881297494576948,77.73476274426844,18874,53372.0,4564.0,4.32,98,4.36,6,66,190,0,3.82,3.53,21.02,6,Cafe,Quick Service,3.1461474683552944e-07,13,44,13_44
G9036,Sarjapur Road,12.933909434179588,77.71876257205739,16185,49232.0,2425.0,4.15,0,4.49,16,30,129,30,4.54,5.55,64.5,6,BBQ,Quick Service,2.0617074687174032e-07,25,40,25_40
G9037,Sarjapur Road,12.946224481307206,77.71879408798095,14879,79932.0,5674.0,3.94,109,3.8,12,42,163,0,4.24,3.21,73.98,6,Thai,Casual Dining,3.115540119746003e-07,27,40,27_40
G9038,Sarjapur Road,12.910623234173396,77.70085345800972,13573,149006.0,3152.0,3.96,140,3.9,6,33,144,0,3.22,5.01,43.64,5,Fast Food,Food Truck,2.960091188253572e-07,20,36,20_36
G9039,Sarjapur Road,12.906293184633508,77.70339088170111,11755,118230.0,5407.0,3.83,22,3.56,7,36,171,49,3.76,4.92,32.12,8,Biryani,Fine Dining,2.8746606410770763e-07,19,37,19_37
G9040,Sarjapur Road,12.888075492830152,77.73952722745092,11812,84370.0,1283.0,4.39,105,4.32,10,23,138,0,3.49,4.36,49.99,5,Fast Food,Food Truck,2.4727876360909815e-07,15,45,15_45
G9041,Sarjapur Road,12.921066962153764,77.69198935062983,13729,71841.0,2728.0,3.61,111,3.34,23,24,129,19,1.17,2.3,49.33,7,BBQ,Bar/Pub,6.844439516748724e-07,22,35,22_35
G9042,Sarjapur Road,12.892367070895656,77.71708169963158,13341,116023.0,4836.0,4.38,185,4.26,12,63,111,21,4.38,4.93,20.03,5,Biryani,Family Style,2.3265445183115474e-07,16,40,16_40
G9043,Sarjapur Road,12.905145573648104,77.70400772972083,12435,138841.0,2858.0,4.26,260,4.61,4,56,188,40,2.78,2.57,26.81,7,BBQ,Casual Dining,4.584431009299458e-07,18,37,18_37
G9044,Sarjapur Road,12.904556406204824,77.70680390709097,18911,46936.0,4537.0,3.23,165,3.54,9,25,132,24,4.21,3.97,26.63,4,Biryani,Quick Service,2.4039991008282823e-07,18,38,18_38
G9045,Sarjapur Road,12.907592475906233,77.71488988823067,13349,53112.0,2909.0,3.78,224,3.51,25,30,110,37,1.92,2.69,38.19,9,Biryani,Food Truck,4.3288319984852484e-07,19,40,19_40
G9046,Sarjapur Road,12.945083263138056,77.7393398525192,18072,72266.0,1417.0,4.17,303,4.36,18,22,138,13,4.19,4.4,23.52,6,Mexican,Casual Dining,2.3698403234251427e-07,27,45,27_45
G9047,Sarjapur Road,12.91006849251081,77.72458897088656,18038,70013.0,3699.0,3.87,226,4.14,28,40,184,15,4.13,4.65,57.56,3,North Indian,Food Truck,2.246475894185031e-07,19,42,19_42
G9048,Sarjapur Road,12.927168082079234,77.73949624796678,18089,154627.0,5586.0,4.13,0,4.0,13,39,146,36,4.41,3.47,13.72,8,Seafood,Quick Service,3.454445190615499e-07,23,45,23_45
G9049,Sarjapur Road,12.929151443207328,77.69432352956457,18806,77181.0,3562.0,3.99,140,3.82,28,19,147,32,4.28,3.17,35.65,7,Cafe,Casual Dining,2.863688241979107e-07,24,35,24_35
G9050,Sarjapur Road,12.93675464659618,77.71705175445378,10021,135298.0,4717.0,3.69,0,3.41,24,43,114,74,6.48,4.99,29.5,2,BBQ,Casual Dining,1.3657296012892353e-07,25,40,25_40
G9051,Sarjapur Road,12.945647435339673,77.726352036118,9381,81147.0,374.0,3.77,123,3.78,11,69,90,0,5.08,2.28,0.0,7,South Indian,Fine Dining,2.235912085994753e-07,27,42,27_42
G9052,Sarjapur Road,12.906052908478657,77.7089776293083,16168,91844.0,4681.0,4.15,245,3.91,20,38,225,5,2.09,5.51,74.54,3,BBQ,Cafe/Bistro,3.860306481740563e-07,19,38,19_38
G9053,Sarjapur Road,12.942757184019596,77.72228519806157,14976,45011.0,4823.0,3.55,13,3.57,26,30,58,2,7.2,4.67,61.16,4,Thai,Casual Dining,1.0039652310423243e-07,27,41,27_41
G9054,Sarjapur Road,12.8875747700232,77.70417159008838,11628,138113.0,5468.0,4.14,10,4.06,32,39,214,34,6.45,4.49,57.69,7,Cafe,Food Truck,2.20275372219198e-07,14,37,14_37
G9055,Sarjapur Road,12.886609666850095,77.70044848181554,13630,52104.0,4754.0,3.87,324,3.78,22,6,193,31,3.67,3.41,27.5,5,Seafood,Cafe/Bistro,2.7884360795204527e-07,14,36,14_36
G9056,Sarjapur Road,12.941371289483724,77.70885805049922,13786,76591.0,2892.0,4.12,236,4.2,8,31,169,70,3.46,4.21,34.28,6,Italian,Food Truck,3.086026700824594e-07,26,38,26_38
G9057,Sarjapur Road,12.938314775260295,77.71430761221104,12917,88695.0,1063.0,3.39,159,3.56,9,49,126,16,5.68,2.92,46.04,9,Mexican,Food Court,2.4103746031989517e-07,26,39,26_39
G9058,Sarjapur Road,12.921916318560765,77.6994478262944,11353,84593.0,3227.0,4.18,127,4.29,18,32,204,22,2.13,4.08,17.87,6,Thai,Quick Service,3.6611727093990423e-07,22,36,22_36
G9059,Sarjapur Road,12.949799164231695,77.73563085828631,14129,99960.0,3091.0,3.92,0,3.87,14,32,95,35,3.97,6.35,39.59,6,Cafe,Casual Dining,2.0206730498270203e-07,28,44,28_44
G9060,Sarjapur Road,12.894227661392598,77.7309738508348,13354,137136.0,4886.0,4.56,26,4.76,17,29,125,12,5.37,6.24,60.26,7,Mexican,Fine Dining,2.3602960630984751e-07,16,43,16_43
G9061,Sarjapur Road,12.909963963129693,77.7313131357675,10475,125167.0,5444.0,4.15,365,4.34,25,34,134,25,4.19,3.1,42.36,7,Continental,Casual Dining,3.059663825268252e-07,19,43,19_43
G9062,Sarjapur Road,12.933656608455976,77.71050015546462,11771,117281.0,1043.0,3.98,107,3.83,15,16,171,8,3.86,4.51,39.52,3,Fast Food,Bar/Pub,2.1335775086729913e-07,25,39,25_39
G9063,Sarjapur Road,12.945021638837009,77.7356175520411,9284,107407.0,1391.0,4.51,160,4.48,5,46,125,9,1.27,2.98,34.17,6,Thai,Bar/Pub,6.190530169751781e-07,27,44,27_44
G9064,Sarjapur Road,12.936330297492198,77.7180617786713,15378,161430.0,2207.0,3.8,263,3.95,23,35,192,29,6.62,4.74,73.71,9,Cafe,Casual Dining,2.5210045622990253e-07,25,40,25_40
G9065,Sarjapur Road,12.88670309158119,77.71599045662404,13349,166524.0,3389.0,3.93,30,4.11,10,52,96,36,0.94,2.25,36.18,2,Mexican,Family Style,9.013349004246659e-07,14,40,14_40
G9066,Sarjapur Road,12.896033510826992,77.73438356303285,11966,76591.0,4808.0,4.52,10,4.65,13,55,218,42,4.28,4.35,38.61,6,Thai,Food Court,2.7266072371845243e-07,16,44,16_44
G9067,Sarjapur Road,12.9474879393276,77.73226603772208,11451,39297.0,1600.0,3.99,158,4.09,17,45,114,52,6.05,5.36,57.74,10,Chinese,Bar/Pub,1.5442903761314697e-07,28,43,28_43
G9068,Sarjapur Road,12.91427669305571,77.68337361881929,9989,128082.0,4493.0,3.11,355,2.91,28,21,119,17,5.66,6.91,25.47,7,BBQ,Family Style,1.097210550968184e-07,20,33,20_33
G9069,Sarjapur Road,12.908667625795852,77.7151903063596,15139,96586.0,2075.0,4.4,0,4.32,5,31,188,36,3.09,7.24,0.0,3,South Indian,Casual Dining,2.517218723857726e-07,19,40,19_40
G9070,Sarjapur Road,12.905295190875853,77.72347736700287,17691,42620.0,4038.0,3.82,59,3.85,20,70,169,5,5.38,4.58,27.15,6,Bakery,Cafe/Bistro,1.7254007319647354e-07,18,41,18_41
G9071,Sarjapur Road,12.882993765913149,77.71967844545276,10619,133348.0,3136.0,4.36,0,4.68,17,20,114,0,4.43,3.24,47.98,7,Fast Food,Food Court,2.806569341423507e-07,13,41,13_41
G9072,Sarjapur Road,12.948891586598352,77.70851499429062,17071,163578.0,2549.0,4.52,223,4.93,13,65,164,33,1.43,4.59,60.83,5,North Indian,Bar/Pub,6.00690952702785e-07,28,38,28_38
G9073,Sarjapur Road,12.94226924794544,77.70725326610393,18736,134136.0,3674.0,3.68,105,3.61,14,18,182,38,4.93,4.91,29.02,8,Fast Food,Food Court,2.760058169925012e-07,27,38,27_38
G9074,Sarjapur Road,12.893731036386558,77.70002859260401,18394,140626.0,623.0,3.43,342,3.21,22,41,169,52,2.93,2.8,15.54,4,Cafe,Family Style,3.5408024196228367e-07,16,36,16_36
G9075,Sarjapur Road,12.89104299003929,77.7086505614062,11670,37481.0,5898.0,3.89,55,3.94,19,46,119,20,3.4,5.74,30.65,6,Seafood,Fine Dining,1.936900236175962e-07,15,38,15_38
G9076,Sarjapur Road,12.8997230092793,77.70382061446631,10856,65291.0,2807.0,4.05,132,4.04,15,62,222,44,3.68,1.69,53.63,3,Continental,Bar/Pub,4.3170841539904825e-07,17,37,17_37
G9077,Sarjapur Road,12.938277623355845,77.72889708876771,12298,160794.0,5686.0,3.66,237,3.73,13,50,229,0,1.46,4.76,27.1,8,Mexican,Quick Service,5.534716336888001e-07,26,43,26_43
G9078,Sarjapur Road,12.919556002648616,77.70853101577765,18500,167215.0,5035.0,4.03,207,4.26,7,24,95,19,2.87,3.42,29.86,9,North Indian,Family Style,4.404225221356542e-07,22,38,22_38
G9079,Sarjapur Road,12.884641327244095,77.68522534617466,9160,127956.0,3822.0,3.9,23,4.06,3,34,253,0,4.5,4.53,63.47,8,Chinese,Food Truck,2.8364404894371735e-07,14,33,14_33
G9080,Sarjapur Road,12.890429279898244,77.71368695231524,12732,36995.0,5932.0,3.85,149,4.13,18,19,119,63,0.2,1.94,37.34,7,Seafood,Quick Service,50.000000283392424,15,39,15_39
G9081,Sarjapur Road,12.910693576725714,77.71145384063648,9023,99758.0,1708.0,3.42,0,2.93,11,48,193,27,6.22,7.33,47.95,5,North Indian,Food Truck,9.703145296182901e-08,20,39,20_39
G9082,Sarjapur Road,12.923890828459962,77.73630720579307,14322,46880.0,3568.0,3.18,174,2.85,17,6,223,17,6.45,0.22,45.91,2,Biryani,Food Court,2.2858963899583466e-05,23,44,23_44
G9083,Sarjapur Road,12.929892473858766,77.73900973875789,17397,56529.0,2593.0,4.22,139,4.0,21,30,96,54,4.0,4.87,33.49,6,Thai,Food Court,2.2122286707473064e-07,24,45,24_45
G9084,Sarjapur Road,12.930095277285451,77.70085694196987,15975,169134.0,3726.0,4.36,177,3.9,17,39,132,30,5.48,5.34,28.52,9,Mexican,Food Truck,2.588203213674411e-07,24,36,24_36
G9085,Sarjapur Road,12.910991107048735,77.69080872826387,9588,73426.0,4127.0,3.79,181,3.71,23,33,184,48,3.11,2.95,24.47,5,Fast Food,Casual Dining,2.974093847424179e-07,20,34,20_34
G9086,Sarjapur Road,12.9386606455692,77.69165123125657,18715,69812.0,946.0,4.42,0,4.24,20,34,161,20,2.5,1.78,30.87,9,Continental,Family Style,5.182496111182125e-07,26,34,26_34
G9087,Sarjapur Road,12.908724877887025,77.68312206608425,13603,70593.0,4718.0,4.29,316,4.19,2,31,165,18,4.32,3.73,48.89,7,South Indian,Fine Dining,3.1347790240612486e-07,19,33,19_33
G9088,Sarjapur Road,12.91701656799022,77.72322341491858,14777,154253.0,2453.0,3.94,131,4.05,22,46,248,39,2.86,5.3,79.64,5,Continental,Food Court,3.4107125600871817e-07,21,41,21_41
G9089,Sarjapur Road,12.94268922754062,77.6957106541114,15400,124771.0,1922.0,4.23,237,3.83,17,42,123,5,2.97,3.39,43.74,6,Chinese,Food Court,3.3107213533020243e-07,27,35,27_35
G9090,Sarjapur Road,12.930974943138,77.71354102286331,12988,87831.0,4861.0,3.96,110,4.15,17,58,210,14,3.4,6.18,26.86,8,Continental,Casual Dining,2.5090827455768877e-07,24,39,24_39
G9091,Sarjapur Road,12.903761388331356,77.71281482282778,9824,76075.0,2419.0,3.34,43,3.55,11,41,123,40,3.96,1.59,77.99,7,Japanese,Casual Dining,4.353518423322201e-07,18,39,18_39
G9092,Sarjapur Road,12.904310589624949,77.7060794892033,15230,68156.0,443.0,3.95,195,3.9,14,53,154,68,4.89,1.31,54.69,4,Mexican,Bar/Pub,5.090501209384484e-07,18,38,18_38
G9093,Sarjapur Road,12.915489947118372,77.71478446207827,18686,113692.0,366.0,3.97,224,4.02,25,41,222,71,3.01,0.2,32.06,10,Cafe,Bar/Pub,50.00000024936083,21,40,21_40
G9094,Sarjapur Road,12.928119877299505,77.72202902740591,16370,40957.0,5391.0,3.85,165,3.86,30,24,157,2,3.23,4.64,61.93,7,Thai,Family Style,2.5571994769603237e-07,23,41,23_41
G9095,Sarjapur Road,12.8920056505354,77.68341980302682,13153,70042.0,892.0,4.06,131,3.78,13,31,173,0,7.77,4.16,15.72,5,Continental,Quick Service,1.3387256609512358e-07,15,33,15_33
G9096,Sarjapur Road,12.907464431829352,77.70943228197939,16515,46330.0,2757.0,4.25,33,4.05,4,64,182,30,2.11,1.46,40.68,6,Cafe,Fine Dining,6.437033359538643e-07,19,38,19_38
G9097,Sarjapur Road,12.881388466794904,77.72793807459286,18577,115470.0,3611.0,4.59,84,4.57,21,54,214,28,4.81,3.23,17.28,5,Biryani,Cafe/Bistro,3.119474314481571e-07,13,42,13_42
G9098,Sarjapur Road,12.904467665145198,77.72559436421504,13339,97731.0,4802.0,4.28,130,4.41,10,40,193,12,1.46,6.11,49.22,6,Chinese,Fine Dining,5.206704113703895e-07,18,42,18_42
G9099,Sarjapur Road,12.895140763562775,77.71477584112634,10101,162830.0,1400.0,4.44,135,4.21,13,50,177,37,4.97,4.86,28.91,6,Seafood,Food Truck,2.2863747314655158e-07,16,40,16_40
G9100,Sarjapur Road,12.911406967749745,77.71473233936412,13503,82388.0,5957.0,3.88,139,3.94,32,50,103,14,2.67,4.91,42.13,3,Chinese,Cafe/Bistro,2.455203793984535e-07,20,39,20_39
G9101,Sarjapur Road,12.920954087413392,77.71452833560427,10804,126521.0,4676.0,3.9,0,3.66,7,21,181,18,4.81,5.24,52.8,8,Seafood,Quick Service,2.4861045096005816e-07,22,39,22_39
G9102,Sarjapur Road,12.899921758955369,77.70965426882664,10036,50126.0,5538.0,4.71,196,4.64,8,32,106,51,6.81,1.37,22.46,10,Bakery,Food Court,5.054638789127455e-07,17,38,17_38
G9103,Sarjapur Road,12.932232579082056,77.71874416865246,9602,99917.0,5739.0,4.84,220,4.99,11,20,147,23,5.76,5.18,48.64,2,Fast Food,Food Truck,2.20009464069064e-07,24,40,24_40
G9104,Sarjapur Road,12.930965283438145,77.70745778079345,11103,121510.0,875.0,3.77,0,3.84,9,26,163,7,4.3,3.54,45.42,4,South Indian,Casual Dining,2.344991928592933e-07,24,38,24_38
G9105,Sarjapur Road,12.9194912130592,77.71162674285277,14921,147928.0,3000.0,4.2,60,4.38,21,36,160,27,4.55,7.44,15.99,9,North Indian,Quick Service,2.2141954860399514e-07,22,39,22_39
G9106,Sarjapur Road,12.93277696578546,77.73121407085512,18232,112887.0,573.0,4.3,163,4.4,20,35,165,11,1.44,3.55,39.33,8,Seafood,Food Court,5.669997850327742e-07,24,43,24_43
G9107,Sarjapur Road,12.895512811123448,77.6864552953734,18181,49877.0,2099.0,4.61,13,4.33,21,27,219,24,3.04,2.46,30.93,5,Italian,Food Truck,3.865568523888042e-07,16,33,16_33
G9108,Sarjapur Road,12.891054746703476,77.73094301975917,17542,146283.0,5503.0,3.46,111,3.49,20,22,172,47,3.04,3.49,38.77,10,North Indian,Bar/Pub,3.989792979658708e-07,15,43,15_43
G9109,Sarjapur Road,12.914092286323346,77.70032896527927,15727,126760.0,5938.0,3.39,72,3.15,25,28,130,27,4.37,6.38,26.02,2,Continental,Cafe/Bistro,1.7107892166889869e-07,20,36,20_36
G9110,Sarjapur Road,12.89013559440968,77.68621978567928,18212,82198.0,5605.0,3.1,36,2.87,10,46,144,23,3.77,1.94,49.27,5,Fast Food,Food Truck,4.12813880344305e-07,15,33,15_33
G9111,Sarjapur Road,12.88900441171928,77.6970250872562,13332,166958.0,5669.0,3.98,145,3.82,7,64,147,26,4.44,4.6,37.48,4,Bakery,Bar/Pub,2.7962114398726235e-07,15,36,15_36
G9112,Sarjapur Road,12.899315349727832,77.71046901965383,16846,117635.0,2924.0,4.25,0,4.39,25,39,93,0,3.42,2.54,23.33,3,Continental,Family Style,3.1947691725931314e-07,17,39,17_39
G9113,Sarjapur Road,12.893175881611116,77.69925229552771,11263,135378.0,5000.0,3.7,0,3.85,15,61,151,50,1.69,5.4,57.19,10,Continental,Family Style,4.6940900557220724e-07,16,36,16_36
G9114,Sarjapur Road,12.897098995907395,77.73967155674192,12347,77461.0,915.0,3.87,234,3.91,17,56,181,37,2.27,6.08,40.08,7,Italian,Fine Dining,2.9578688467800536e-07,17,45,17_45
G9115,Sarjapur Road,12.920175429040391,77.73219467219081,14612,152299.0,3328.0,3.69,179,3.91,15,32,182,44,2.47,4.2,21.14,6,BBQ,Family Style,3.777951523649765e-07,22,43,22_43
G9116,Sarjapur Road,12.940528132989774,77.7045218195442,17924,128068.0,707.0,4.53,58,4.73,21,67,145,34,4.09,2.3,13.66,8,Biryani,Food Truck,3.735217827593158e-07,26,37,26_37
G9117,Sarjapur Road,12.890574857408057,77.71194206067837,18968,41417.0,2056.0,4.22,60,4.57,22,29,88,48,2.33,4.38,53.49,6,Italian,Bar/Pub,3.4075299009184105e-07,15,39,15_39
G9118,Sarjapur Road,12.920126800098393,77.7385753756439,10743,169203.0,3282.0,4.05,0,4.17,9,35,147,41,3.81,2.83,21.79,7,Chinese,Food Truck,3.5518728551417546e-07,22,45,22_45
G9119,Sarjapur Road,12.907053394629052,77.6949204033037,14645,69006.0,5519.0,3.61,89,3.76,11,30,153,54,3.02,2.67,63.44,9,Seafood,Family Style,4.172983656582994e-07,19,35,19_35
G9120,Sarjapur Road,12.914868284112003,77.70431013704766,16274,142488.0,5173.0,4.2,36,4.47,16,41,122,42,5.31,4.46,70.09,4,Biryani,Quick Service,2.7837646027530837e-07,21,37,21_37
G9121,Sarjapur Road,12.9456525630565,77.72804963259657,9035,125130.0,5872.0,3.7,203,3.59,16,25,134,20,5.14,3.5,62.47,6,Biryani,Fine Dining,2.5390390769623287e-07,27,42,27_42
G9122,Sarjapur Road,12.945568311176622,77.73422211538323,18644,165455.0,2729.0,3.73,247,3.79,9,50,199,29,6.7,4.23,20.07,6,North Indian,Food Truck,2.690161519500572e-07,27,44,27_44
G9123,Sarjapur Road,12.942674899557764,77.68439505534826,13876,73402.0,253.0,3.93,27,3.8,24,37,166,52,4.01,3.72,77.37,8,Continental,Family Style,2.487173793276954e-07,27,33,27_33
G9124,Sarjapur Road,12.930855425571394,77.69013351035096,12938,114725.0,4841.0,3.74,0,4.03,28,27,136,0,1.84,4.42,57.08,6,Mexican,Bar/Pub,3.95655297450778e-07,24,34,24_34
G9125,Sarjapur Road,12.892051298878464,77.72418006127289,11137,83350.0,1667.0,4.06,68,4.2,19,28,203,53,4.39,5.06,66.55,7,Japanese,Family Style,2.25349829138768e-07,15,42,15_42
G9126,Sarjapur Road,12.939955374002254,77.73002315943565,15681,112542.0,1797.0,3.57,298,3.91,26,57,66,1,2.44,3.3,100.0,2,North Indian,Cafe/Bistro,3.2874275075034137e-07,26,43,26_43
G9127,Sarjapur Road,12.891281942935374,77.68675018378156,13685,125728.0,5942.0,3.8,0,3.97,18,41,176,23,4.09,1.25,5.26,10,Seafood,Cafe/Bistro,6.026990493394138e-07,15,33,15_33
G9128,Sarjapur Road,12.947938779443374,77.70968134867671,10984,85707.0,2404.0,3.75,87,3.63,19,56,117,19,1.38,1.73,21.28,7,Thai,Food Truck,6.538040936221996e-07,28,38,28_38
G9129,Sarjapur Road,12.882493445224634,77.71145402206307,9398,118028.0,3378.0,3.43,215,3.76,35,11,169,49,4.44,3.69,30.22,6,Seafood,Food Court,2.0580311536262748e-07,13,39,13_39
G9130,Sarjapur Road,12.92316036664385,77.72476169976443,18625,167837.0,4470.0,4.17,0,3.85,20,55,124,19,2.14,3.61,49.96,7,BBQ,Food Truck,4.555849519415267e-07,22,42,22_42
G9131,Sarjapur Road,12.909016775018928,77.70808764963772,13923,103423.0,371.0,3.84,483,4.02,14,33,156,11,4.0,4.42,22.55,7,Japanese,Bar/Pub,2.3480848810777795e-07,19,38,19_38
G9132,Sarjapur Road,12.902224755250211,77.684647290813,15104,165259.0,4363.0,4.16,245,4.33,15,40,215,58,2.18,2.66,55.46,2,Bakery,Casual Dining,5.25655974088958e-07,18,33,18_33
G9133,Sarjapur Road,12.886873153180424,77.70317070025379,14957,60645.0,4721.0,3.62,57,3.69,22,53,219,74,2.57,2.88,0.0,3,Chinese,Fine Dining,3.5444048231670386e-07,14,37,14_37
G9134,Sarjapur Road,12.90209656250694,77.73670272331447,16845,168143.0,1656.0,3.61,56,3.47,25,57,183,42,4.26,3.02,38.79,6,Seafood,Family Style,3.038590177422253e-07,18,44,18_44
G9135,Sarjapur Road,12.899674973590812,77.70190118651078,13959,114590.0,1242.0,4.56,233,4.73,18,51,158,11,3.05,2.46,41.82,7,Mexican,Quick Service,3.986229616991512e-07,17,37,17_37
G9136,Sarjapur Road,12.93401714538252,77.68235650520458,18052,105823.0,3695.0,4.12,0,4.5,21,38,151,52,4.1,4.84,52.76,5,Biryani,Cafe/Bistro,2.73765191361362e-07,25,32,25_32
G9137,Sarjapur Road,12.94059141731404,77.70895429115491,17607,136541.0,1044.0,4.17,121,3.97,18,38,121,12,3.09,2.45,38.73,4,Biryani,Fine Dining,3.7949488072690397e-07,26,38,26_38
G9138,Sarjapur Road,12.93023291395,77.72943397082885,9690,144052.0,1109.0,3.96,0,4.08,21,66,147,43,5.12,1.45,37.98,3,Seafood,Casual Dining,4.222826739138643e-07,24,43,24_43
G9139,Sarjapur Road,12.894814440011864,77.73381935981187,15186,39679.0,5343.0,4.08,142,3.82,16,40,181,31,4.09,4.18,6.96,6,South Indian,Bar/Pub,2.3739374577003063e-07,16,44,16_44
G9140,Sarjapur Road,12.881669065849715,77.69262963231563,18576,61331.0,2482.0,4.46,193,4.06,20,17,181,0,3.81,0.68,68.95,6,BBQ,Food Court,1.119869766490793e-06,13,35,13_35
G9141,Sarjapur Road,12.937251053118688,77.69127768377851,12238,167344.0,1857.0,3.8,171,3.5,18,16,110,8,6.19,4.99,30.22,8,Chinese,Bar/Pub,1.8158649473901265e-07,25,34,25_34
G9142,Sarjapur Road,12.911587729171424,77.70285004479064,9410,40683.0,1117.0,4.13,93,4.2,28,29,160,0,3.87,3.78,43.81,5,Japanese,Fine Dining,1.657827348265232e-07,20,37,20_37
G9143,Sarjapur Road,12.880010398339394,77.71800320453984,15970,143310.0,3075.0,5.0,133,4.67,14,16,146,45,8.49,3.68,48.09,7,Seafood,Fine Dining,2.9342727820212565e-07,13,40,13_40
G9144,Sarjapur Road,12.91534973184614,77.71638161875546,15757,55532.0,2955.0,4.72,282,4.58,18,48,228,37,6.41,2.58,42.08,7,Japanese,Cafe/Bistro,3.2131052550504367e-07,21,40,21_40
G9145,Sarjapur Road,12.886311890786876,77.73573936838507,14327,137949.0,3225.0,4.04,186,3.96,28,55,148,47,0.89,2.93,21.62,8,Fast Food,Food Court,8.935698387133673e-07,14,44,14_44
G9146,Sarjapur Road,12.883043606123412,77.72915194377984,15740,164972.0,3831.0,3.79,278,3.71,29,31,203,53,2.59,7.03,27.44,8,Fast Food,Cafe/Bistro,3.3357938796668223e-07,13,43,13_43
G9147,Sarjapur Road,12.915612804613358,77.7306631767755,13918,149948.0,1920.0,4.03,18,4.03,15,10,205,35,3.71,5.66,29.38,6,Fast Food,Fine Dining,2.6795288422672657e-07,21,43,21_43
G9148,Sarjapur Road,12.934463638998215,77.70150952093316,13696,44056.0,4937.0,3.65,107,3.71,15,35,172,39,4.65,3.46,87.33,5,Mexican,Casual Dining,2.6418634846529275e-07,25,37,25_37
G9149,Sarjapur Road,12.922987786813373,77.70018265477911,13761,88341.0,1059.0,4.4,131,4.32,17,25,121,48,1.89,5.14,7.9,8,South Indian,Bar/Pub,3.798206066663856e-07,22,36,22_36
G9150,Sarjapur Road,12.923855136653408,77.7162222621399,10166,143922.0,5040.0,3.7,194,3.56,20,34,129,31,4.1,3.39,47.67,8,Japanese,Casual Dining,2.898838922069655e-07,23,40,23_40
G9151,Sarjapur Road,12.932018777041796,77.70241447204933,17211,76697.0,484.0,4.5,192,4.25,13,29,202,17,2.65,2.15,53.63,7,Biryani,Bar/Pub,4.7618911705040064e-07,24,37,24_37
G9152,Sarjapur Road,12.916924265347571,77.7232813116641,10886,153394.0,5457.0,3.68,29,3.63,23,22,191,18,5.3,3.6,20.37,5,BBQ,Cafe/Bistro,2.3499527636803925e-07,21,41,21_41
G9153,Sarjapur Road,12.886391603580094,77.69087893791583,17230,120733.0,5729.0,3.88,243,3.74,17,46,135,0,2.09,2.16,68.44,8,Chinese,Food Truck,5.594449929959373e-07,14,34,14_34
G9154,Sarjapur Road,12.904470774300655,77.72252718455218,13516,77895.0,3193.0,3.85,55,3.89,5,38,143,0,6.4,2.56,41.08,4,South Indian,Food Truck,2.6172180704930434e-07,18,41,18_41
G9155,Sarjapur Road,12.926393096899648,77.68862910646507,9518,125642.0,4636.0,3.2,210,3.34,12,40,173,15,3.2,2.02,60.06,10,Fast Food,Casual Dining,4.4230846792038853e-07,23,34,23_34
G9156,Sarjapur Road,12.907812143400967,77.70844992765103,13067,74523.0,1737.0,4.64,144,4.81,8,54,202,0,3.21,3.14,19.08,4,South Indian,Casual Dining,3.1885155373919405e-07,19,38,19_38
G9157,Sarjapur Road,12.905482291687584,77.71494449907009,14579,87622.0,4942.0,3.91,0,4.55,11,32,165,0,2.68,3.68,16.2,9,Bakery,Food Court,3.6437902063089934e-07,18,40,18_40
G9158,Sarjapur Road,12.934291674864056,77.72316465554093,15742,51989.0,5606.0,3.99,90,3.99,10,41,195,20,3.68,4.51,90.8,6,Thai,Casual Dining,3.0785184412102175e-07,25,41,25_41
